source,target,weight
god,want,23.000000000000000
not,sexual,23.000000000000000
and,greg,23.000000000000000
speak,their,23.000000000000000
two,going,23.000000000000000
bus,there,23.000000000000000
see,around,23.000000000000000
there,five,23.000000000000000
wanted,get,23.000000000000000
tell,had,23.000000000000000
town,there,23.000000000000000
still,got,23.000000000000000
man,should,23.000000000000000
crowd,they,23.000000000000000
they,bus,23.000000000000000
how,man,23.000000000000000
man,life,23.000000000000000
start,them,23.000000000000000
their,word,23.000000000000000
says,get,23.000000000000000
there,military,23.000000000000000
that,previously,23.000000000000000
heard,things,23.000000000000000
every,make,23.000000000000000
our,too,23.000000000000000
work,right,23.000000000000000
give,call,23.000000000000000
for,billion,23.000000000000000
that,animal,23.000000000000000
wouldn,even,23.000000000000000
these,government,23.000000000000000
washington,power,23.000000000000000
special,new,23.000000000000000
good,second,23.000000000000000
heard,will,23.000000000000000
others,has,23.000000000000000
country,from,23.000000000000000
also,doesn,23.000000000000000
wrong,even,23.000000000000000
thing,good,23.000000000000000
here,little,23.000000000000000
was,complete,23.000000000000000
start,think,23.000000000000000
why,take,23.000000000000000
that,rid,23.000000000000000
original,were,23.000000000000000
god,whether,23.000000000000000
even,able,23.000000000000000
someone,here,23.000000000000000
made,much,23.000000000000000
east,university,23.000000000000000
easy,get,23.000000000000000
these,mean,23.000000000000000
far,had,23.000000000000000
little,use,23.000000000000000
easier,more,23.000000000000000
conversion,you,23.000000000000000
exactly,like,23.000000000000000
going,need,23.000000000000000
going,well,23.000000000000000
been,car,23.000000000000000
been,another,23.000000000000000
sale,price,23.000000000000000
not,longer,23.000000000000000
self,one,23.000000000000000
also,next,23.000000000000000
born,not,23.000000000000000
very,likely,23.000000000000000
with,organization,23.000000000000000
one,tried,23.000000000000000
are,gov,23.000000000000000
try,did,23.000000000000000
you,gay,23.000000000000000
you,cold,23.000000000000000
and,palestinians,23.000000000000000
risk,this,23.000000000000000
what,behind,23.000000000000000
from,border,23.000000000000000
also,call,23.000000000000000
have,fight,23.000000000000000
anyway,think,23.000000000000000
was,plan,23.000000000000000
could,let,23.000000000000000
one,during,23.000000000000000
life,been,23.000000000000000
for,knew,23.000000000000000
first,him,23.000000000000000
not,plan,23.000000000000000
near,not,23.000000000000000
project,would,23.000000000000000
his,gave,23.000000000000000
that,california,23.000000000000000
ones,were,23.000000000000000
records,with,23.000000000000000
how,image,23.000000000000000
win,from,23.000000000000000
good,won,23.000000000000000
plus,but,23.000000000000000
one,near,23.000000000000000
far,also,23.000000000000000
such,government,23.000000000000000
likely,there,23.000000000000000
among,than,23.000000000000000
party,there,23.000000000000000
support,such,23.000000000000000
make,mail,23.000000000000000
one,country,23.000000000000000
weeks,out,23.000000000000000
just,book,23.000000000000000
sex,this,23.000000000000000
news,may,23.000000000000000
though,quite,23.000000000000000
keep,down,23.000000000000000
hard,work,23.000000000000000
their,space,23.000000000000000
find,then,23.000000000000000
this,details,23.000000000000000
get,big,23.000000000000000
information,when,23.000000000000000
they,stand,23.000000000000000
save,one,23.000000000000000
don,leave,23.000000000000000
view,some,23.000000000000000
here,over,23.000000000000000
for,expected,23.000000000000000
two,part,23.000000000000000
present,all,23.000000000000000
can,replace,23.000000000000000
she,going,23.000000000000000
nearly,all,23.000000000000000
culture,for,23.000000000000000
best,had,23.000000000000000
organization,has,23.000000000000000
state,more,23.000000000000000
which,matter,23.000000000000000
black,but,23.000000000000000
certain,these,23.000000000000000
its,our,23.000000000000000
never,its,23.000000000000000
human,like,23.000000000000000
these,taken,23.000000000000000
fully,you,23.000000000000000
could,mean,23.000000000000000
take,part,23.000000000000000
then,part,23.000000000000000
saying,think,23.000000000000000
then,doesn,23.000000000000000
can,similar,23.000000000000000
good,note,23.000000000000000
once,get,23.000000000000000
number,here,23.000000000000000
without,very,23.000000000000000
other,enough,23.000000000000000
longer,will,23.000000000000000
most,really,23.000000000000000
nations,are,23.000000000000000
aren,what,23.000000000000000
anyway,don,23.000000000000000
because,find,23.000000000000000
any,makes,23.000000000000000
that,agent,23.000000000000000
are,fbi,23.000000000000000
begin,version,23.000000000000000
before,see,23.000000000000000
well,great,23.000000000000000
his,men,23.000000000000000
point,could,23.000000000000000
tried,them,23.000000000000000
from,performance,23.000000000000000
tried,any,23.000000000000000
much,different,23.000000000000000
head,will,23.000000000000000
with,land,23.000000000000000
little,since,23.000000000000000
claim,your,23.000000000000000
about,show,23.000000000000000
version,than,23.000000000000000
looking,source,23.000000000000000
too,way,23.000000000000000
this,natural,23.000000000000000
god,use,23.000000000000000
animal,and,23.000000000000000
what,once,23.000000000000000
current,also,23.000000000000000
again,who,23.000000000000000
plus,all,23.000000000000000
figure,with,23.000000000000000
interior,and,23.000000000000000
united,with,23.000000000000000
editor,you,23.000000000000000
comments,would,23.000000000000000
past,would,23.000000000000000
you,blue,23.000000000000000
was,january,23.000000000000000
from,food,23.000000000000000
life,now,23.000000000000000
national,have,23.000000000000000
revealed,and,23.000000000000000
than,often,23.000000000000000
who,among,23.000000000000000
change,mind,23.000000000000000
but,head,23.000000000000000
rob,and,23.000000000000000
with,wants,23.000000000000000
where,run,23.000000000000000
before,over,23.000000000000000
where,over,23.000000000000000
beyond,for,23.000000000000000
not,picture,23.000000000000000
other,years,23.000000000000000
hard,just,23.000000000000000
faced,with,23.000000000000000
god,yet,23.000000000000000
things,god,23.000000000000000
point,god,23.000000000000000
that,deep,23.000000000000000
uses,his,23.000000000000000
yet,only,23.000000000000000
which,understand,23.000000000000000
had,question,23.000000000000000
which,federal,23.000000000000000
have,additional,23.000000000000000
any,special,23.000000000000000
three,out,23.000000000000000
was,happen,23.000000000000000
but,taken,23.000000000000000
color,just,23.000000000000000
half,all,23.000000000000000
mean,does,23.000000000000000
very,year,23.000000000000000
play,games,23.000000000000000
would,prevent,23.000000000000000
his,government,23.000000000000000
high,over,23.000000000000000
why,look,23.000000000000000
still,though,23.000000000000000
wouldn,your,23.000000000000000
while,over,23.000000000000000
bad,out,23.000000000000000
your,net,23.000000000000000
lines,can,23.000000000000000
his,order,23.000000000000000
missing,you,23.000000000000000
that,magazine,23.000000000000000
good,into,23.000000000000000
where,god,23.000000000000000
may,things,23.000000000000000
people,society,23.000000000000000
instead,them,23.000000000000000
must,were,23.000000000000000
laws,were,23.000000000000000
must,even,23.000000000000000
long,take,23.000000000000000
using,while,23.000000000000000
old,what,23.000000000000000
president,did,23.000000000000000
thing,also,23.000000000000000
are,takes,23.000000000000000
come,then,23.000000000000000
his,help,23.000000000000000
any,future,23.000000000000000
whether,like,23.000000000000000
have,avoid,23.000000000000000
from,love,23.000000000000000
love,can,23.000000000000000
house,all,23.000000000000000
science,you,23.000000000000000
press,was,23.000000000000000
this,review,23.000000000000000
today,president,23.000000000000000
until,some,23.000000000000000
book,they,23.000000000000000
fbi,all,23.000000000000000
them,question,23.000000000000000
taken,what,23.000000000000000
mail,people,23.000000000000000
votes,will,23.000000000000000
including,such,23.000000000000000
family,are,23.000000000000000
been,major,23.000000000000000
information,need,23.000000000000000
will,wrong,23.000000000000000
clinton,with,23.000000000000000
where,never,23.000000000000000
letter,have,23.000000000000000
jones,and,23.000000000000000
then,made,23.000000000000000
body,out,23.000000000000000
voice,mail,23.000000000000000
body,from,23.000000000000000
challenge,that,23.000000000000000
see,mail,23.000000000000000
decided,would,23.000000000000000
known,were,23.000000000000000
handle,not,23.000000000000000
really,him,23.000000000000000
largest,and,23.000000000000000
name,part,23.000000000000000
general,been,23.000000000000000
one,force,23.000000000000000
those,few,23.000000000000000
phone,about,23.000000000000000
price,please,23.000000000000000
line,time,23.000000000000000
these,back,23.000000000000000
data,well,23.000000000000000
phone,don,23.000000000000000
east,west,23.000000000000000
would,lose,23.000000000000000
tested,with,23.000000000000000
most,never,23.000000000000000
hard,think,23.000000000000000
just,running,23.000000000000000
for,natural,23.000000000000000
our,its,23.000000000000000
are,release,23.000000000000000
water,can,23.000000000000000
are,watch,23.000000000000000
have,media,23.000000000000000
church,people,23.000000000000000
look,then,23.000000000000000
just,always,23.000000000000000
american,would,23.000000000000000
california,press,23.000000000000000
over,miles,23.000000000000000
their,heart,23.000000000000000
heart,this,23.000000000000000
well,new,23.000000000000000
had,change,23.000000000000000
troops,was,23.000000000000000
they,turkey,23.000000000000000
not,press,23.000000000000000
hot,they,23.000000000000000
who,point,23.000000000000000
that,promise,23.000000000000000
including,they,23.000000000000000
say,love,23.000000000000000
show,would,23.000000000000000
general,were,23.000000000000000
from,currently,23.000000000000000
been,bad,23.000000000000000
read,while,23.000000000000000
actually,said,23.000000000000000
general,very,23.000000000000000
find,another,23.000000000000000
put,him,23.000000000000000
also,add,23.000000000000000
has,words,23.000000000000000
your,heart,23.000000000000000
lives,people,23.000000000000000
was,paid,23.000000000000000
about,company,23.000000000000000
his,side,23.000000000000000
his,whole,23.000000000000000
have,picture,23.000000000000000
end,world,23.000000000000000
let,those,23.000000000000000
for,absolutely,23.000000000000000
and,writer,23.000000000000000
stories,are,23.000000000000000
will,move,23.000000000000000
not,title,23.000000000000000
had,written,23.000000000000000
being,long,23.000000000000000
hope,out,23.000000000000000
animal,that,23.000000000000000
these,take,23.000000000000000
least,his,23.000000000000000
wasn,his,23.000000000000000
since,least,23.000000000000000
his,told,23.000000000000000
her,more,23.000000000000000
bring,not,23.000000000000000
