they,lives,0.000003810992894
has,pointed,0.000002175607506
using,video,0.000000868490247
using,color,0.000001067861035
have,million,0.000011925242688
space,out,0.000001637568744
year,your,0.000003047493237
figure,they,0.000000485617932
made,does,0.000002853919341
who,less,0.000003244093023
find,two,0.000003694021643
great,your,0.000002784394383
local,out,0.000001924812068
this,stage,0.000005587659871
close,they,0.000002159424184
god,set,0.000002573040547
word,see,0.000000928631664
than,set,0.000006237144589
science,will,0.000000704697925
has,announced,0.000002301955647
and,charged,0.000005188123396
control,other,0.000001224947937
you,media,0.000010895946616
death,their,0.000000942581096
going,look,0.000001725876018
gets,about,0.000000728336261
save,but,0.000000598221732
for,troops,0.000037709116441
only,different,0.000003953853138
used,security,0.000003993277915
delivery,and,0.000000149217911
clinton,would,0.000000777355126
clinton,have,0.000000670441523
were,ago,0.000004705251285
longer,has,0.000000970747124
these,far,0.000002236750333
left,behind,0.000000279494799
places,were,0.000000419999225
including,children,0.000000153869195
part,group,0.000000506442291
army,they,0.000000311249124
one,write,0.000004457624073
get,play,0.000006719249541
would,play,0.000008806193364
small,into,0.000000369684386
better,take,0.000002517737130
right,something,0.000001923638138
one,include,0.000003540393891
any,address,0.000006375607882
could,real,0.000003531313496
put,has,0.000002034522140
believe,make,0.000002537742375
what,american,0.000003047311793
line,message,0.000000368722453
about,national,0.000009129880709
west,for,0.000000499793657
many,reasons,0.000001546225462
using,many,0.000001219320325
government,force,0.000000826998189
there,control,0.000007523545719
self,would,0.000001023681421
name,more,0.000003202655989
hard,need,0.000002084713060
question,make,0.000001550884349
religion,has,0.000000882965253
decision,they,0.000000247096324
start,program,0.000000568863925
best,also,0.000002868263664
program,were,0.000001316720272
this,calling,0.000005719929050
something,need,0.000002368613877
not,discuss,0.000005743264410
goes,there,0.000000942051543
thought,more,0.000001926342293
would,version,0.000004846286629
with,keeping,0.000006870910511
because,seen,0.000006405303793
details,but,0.000000472237417
original,box,0.000000382638092
should,life,0.000003651059387
here,find,0.000003212665888
information,version,0.000000488822025
all,received,0.000003772999889
public,good,0.000001900165216
yet,when,0.000001115286182
information,given,0.000000589762863
media,all,0.000000800663884
taking,all,0.000000632698004
led,they,0.000004029880984
you,inside,0.000011390044165
after,little,0.000001191130309
passes,for,0.000000357583616
behavior,this,0.000000743994804
times,used,0.000000761708520
over,those,0.000001516374141
and,northern,0.000043281350372
does,appear,0.000001695827336
actually,may,0.000001138205675
may,little,0.000001796416996
more,called,0.000005904440059
out,wanted,0.000003204054565
break,will,0.000000644478405
are,heavy,0.000004767853170
protected,from,0.000000180532751
get,picture,0.000003860652669
face,one,0.000000814884515
gave,him,0.000000173336815
word,like,0.000002320824251
christian,has,0.000000871271084
israel,people,0.000001395940444
bring,will,0.000000723267533
before,since,0.000001235458626
turn,them,0.000000407284631
some,major,0.000002554492539
say,little,0.000001278598234
because,little,0.000003971912065
several,time,0.000000856014026
blood,they,0.000000557110070
they,ready,0.000008913684724
goes,has,0.000000568770758
his,far,0.000003090744258
will,together,0.000007579987141
them,part,0.000003447163863
how,said,0.000003096147339
like,thought,0.000005714549843
life,how,0.000001067937092
events,have,0.000000380240294
not,nation,0.000012140360923
they,makes,0.000015356523363
around,into,0.000001267456469
now,god,0.000003723003829
wants,them,0.000000672683768
told,from,0.000001156994358
thought,why,0.000001459422833
nothing,when,0.000001355411314
world,most,0.000003336696864
end,should,0.000003320385531
soon,can,0.000000665684922
from,anyway,0.000013441267583
save,all,0.000000592370554
many,might,0.000002238567504
and,cry,0.000016814567061
break,not,0.000000617281898
even,seen,0.000003893124813
name,use,0.000003419949508
would,exactly,0.000003920862582
them,world,0.000005932271506
from,wall,0.000004246719072
won,would,0.000003335183692
later,all,0.000001642743086
serious,but,0.000000819292666
wasn,even,0.000000851798234
possible,because,0.000001915910843
just,light,0.000004413846455
injured,and,0.000000274126705
had,head,0.000002383577112
don,stop,0.000005108718597
called,then,0.000002864665930
were,tried,0.000002348030876
his,blood,0.000001861891974
one,room,0.000002622718057
how,still,0.000001979560921
still,years,0.000001075922000
whole,when,0.000000986266400
two,say,0.000004168299256
found,been,0.000001727316999
had,able,0.000003314037031
game,lead,0.000000238061375
game,much,0.000001419096634
game,second,0.000000763998742
got,will,0.000002922663271
getting,them,0.000001032524551
last,because,0.000002740553100
does,over,0.000006568664958
them,won,0.000002627435151
him,those,0.000001002756676
them,hope,0.000004793916560
have,wanted,0.000007192457360
out,note,0.000004757957868
data,them,0.000002925550916
key,government,0.000002081490493
them,thought,0.000003961578386
fact,like,0.000003618079290
bad,year,0.000001794260811
next,few,0.000000702134912
want,did,0.000001854134211
see,did,0.000003316938319
million,about,0.000000792625087
radio,not,0.000000481496045
near,but,0.000000931170689
these,against,0.000003590376537
comes,can,0.000001094351319
seven,years,0.000000054140401
got,home,0.000000559670070
related,with,0.000000709229653
nasa,data,0.000000199583170
internet,use,0.000000832362900
should,please,0.000007381321211
have,lack,0.000008168195563
please,been,0.000005178802894
network,will,0.000001294996309
does,bit,0.000006877397027
you,politics,0.000008488991625
please,people,0.000005448364846
had,government,0.000003799768592
but,response,0.000004004414677
post,know,0.000003769154773
from,hear,0.000007602688584
through,most,0.000000958707005
her,just,0.000002992852842
look,does,0.000002460865289
who,behind,0.000002126866093
high,don,0.000003178093948
well,find,0.000003116835614
write,all,0.000001091734021
think,please,0.000005359572242
that,explains,0.000004434779385
much,year,0.000003474805908
price,each,0.000000394668405
hear,they,0.000000858641442
called,any,0.000002751577540
claim,when,0.000000713485861
this,choice,0.000007501560049
been,believe,0.000005979852176
their,actually,0.000005820719252
use,actually,0.000003031433153
its,non,0.000003484577064
are,lying,0.000004387862646
give,idea,0.000001342005248
making,all,0.000000916089505
now,real,0.000002104059377
such,called,0.000001692959472
not,genocide,0.000007723213457
different,time,0.000002245713176
follows,this,0.000000263816446
couple,were,0.000000752245285
who,david,0.000003285005278
use,being,0.000004310189070
buy,need,0.000000769824567
field,from,0.000001163584102
next,which,0.000001417583235
heard,such,0.000000364297449
let,now,0.000002572588983
some,posted,0.000003453684258
felt,they,0.000000410937218
trying,into,0.000000560270223
called,good,0.000002366701437
hard,them,0.000002368392416
still,better,0.000001275384989
people,pay,0.000003027381354
big,don,0.000001007133278
other,against,0.000005506168691
state,does,0.000001742558084
does,run,0.000003904013283
very,big,0.000002735274393
once,time,0.000001164383207
our,money,0.000002171472033
don,few,0.000003674344725
once,year,0.000000664871948
under,current,0.000001135895445
rights,those,0.000000466769706
first,general,0.000001982074309
bear,with,0.000000395943715
own,those,0.000000716466900
try,version,0.000000639848679
people,little,0.000005167989002
rights,but,0.000002060485258
has,created,0.000003878876669
off,hand,0.000001285642043
rights,against,0.000000957690872
new,better,0.000005054210305
not,results,0.000008374002391
claim,has,0.000000849883577
not,americans,0.000006333206329
was,difficult,0.000008636823623
give,help,0.000000926253904
done,better,0.000001437983542
only,national,0.000005242716725
process,would,0.000002091435363
feds,that,0.000000151037071
put,new,0.000001951211743
doesn,something,0.000001177747436
remove,your,0.000000278911529
power,don,0.000000779343281
idea,such,0.000000956772510
seen,only,0.000004123522558
system,sale,0.000001855757205
people,year,0.000007749839824
step,with,0.000000794413268
small,more,0.000000522115329
not,muslim,0.000014576449757
easy,all,0.000000995252094
you,ago,0.000022474478101
well,hope,0.000003161914265
brought,from,0.000000180887682
also,model,0.000004543845989
thing,these,0.000001677642672
hold,there,0.000000675997512
most,long,0.000002047819862
among,many,0.000000130132534
many,help,0.000001422652417
was,reasons,0.000010524866411
video,out,0.000001271871156
think,doing,0.000001870930760
for,jon,0.000006657671747
out,big,0.000006046568160
knew,there,0.000000941012047
serious,they,0.000000765256971
your,points,0.000006144407507
killing,are,0.000000251389764
month,are,0.000000244462825
get,results,0.000003602718152
bus,access,0.000000361508881
this,block,0.000017521260816
days,get,0.000001440979759
this,privacy,0.000014304370779
don,speak,0.000002291439614
american,were,0.000000261681407
around,since,0.000001208057824
they,certain,0.000009401662282
getting,like,0.000002130127996
just,ones,0.000003446515166
information,most,0.000001376830937
looking,your,0.000001090717547
power,only,0.000001481016511
want,line,0.000001189590535
low,has,0.000001048969011
action,against,0.000000266925582
make,let,0.000002463923238
take,know,0.000004064843324
them,whether,0.000002099780431
using,people,0.000002928151616
well,someone,0.000002482680657
according,from,0.000000612728172
himself,have,0.000000928551117
much,between,0.000001809088644
pick,any,0.000000775682565
launches,and,0.000000161470936
will,posted,0.000007311219179
details,from,0.000000497462793
post,only,0.000003185239166
vote,you,0.000000193834452
these,rules,0.000000813237250
april,time,0.000000670397981
city,have,0.000000743541136
been,proposed,0.000002202529686
may,post,0.000001800517680
chris,that,0.000000641210477
this,countries,0.000005200352916
about,claims,0.000004852133770
find,his,0.000002961921837
because,says,0.000003179506848
here,someone,0.000002559013410
and,favorite,0.000022501977583
question,much,0.000001749138278
these,others,0.000002985656010
now,longer,0.000002489094641
key,law,0.000001819031809
through,after,0.000000730318220
early,you,0.000000960305670
more,learn,0.000002789244490
following,name,0.000001335769070
fans,you,0.000001039692393
your,sent,0.000004773698038
who,phone,0.000005127658369
care,from,0.000001356061489
same,say,0.000003260922313
before,our,0.000001438959544
community,was,0.000001019274237
would,fall,0.000002776150268
every,month,0.000000409943198
pretty,fast,0.000000414301951
power,well,0.000001043599354
now,help,0.000002328305754
have,fix,0.000005543171028
for,investigation,0.000010408204616
government,security,0.000000929816224
major,will,0.000001017067234
law,just,0.000002620608939
there,order,0.000006160354133
for,remove,0.000028075868613
products,will,0.000001558675308
all,phone,0.000009108991435
showed,from,0.000000461555231
conference,you,0.000000384188212
could,answer,0.000003725879424
off,got,0.000001077658226
ever,before,0.000000631631792
give,then,0.000002699238166
questions,other,0.000001431133796
not,economic,0.000010268264305
with,share,0.000006810725154
first,start,0.000002115828693
could,least,0.000004273675131
simple,way,0.000000159638432
bank,that,0.000000424909132
game,after,0.000000976656793
record,points,0.000000134939683
game,since,0.000000816994145
play,all,0.000001213641212
list,want,0.000000541254337
will,issue,0.000004236232144
other,matter,0.000001799617849
again,way,0.000001039422614
back,last,0.000001905160730
process,any,0.000001616146733
each,month,0.000000273079792
get,exactly,0.000002991674364
canada,usa,0.000000061942792
legal,from,0.000000756696579
need,ask,0.000001596659331
much,something,0.000003290540917
something,never,0.000001514343239
order,don,0.000000898211056
into,too,0.000001595129561
charge,with,0.000000299690157
version,very,0.000000460144520
tried,had,0.000000714646887
gun,likely,0.000000439083635
what,common,0.000008737562894
taking,their,0.000000547917296
